method_id,run_id,prediction_hash,evaluator_contract,population,include_hidden_policy,metric_name,value,aggregation,source_path,artifact_hash,reproducible_from_surviving_bytes,reuse_or_recompute,authority_status,evidence_class,limitations
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,evaluated_hidden_rows,4511,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,evaluated_visible_rows,182689,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fn,597,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fp,473,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,fragments,107,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_detections,187200,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_ids,104,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_trajectories_with_identity_error_count,21,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,gt_trajectories_with_identity_error_pct,20.192307692307693,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hidden_gt_rows,4511,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hidden_prediction_rows,1390,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hota,0.8881872315857098,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,hota_at_alpha_050_diagnostic,0.9707853752381359,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,id_precision,0.9722145010583934,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,id_recall,0.9715705128205128,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,identity_error_episode_count,31,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idf1,0.9718924002607702,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idfn,5322,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idfp,5198,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idsw_standard,29,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idsw_standard_per_1000_authoritative_matched_gt_frames,0.15541014881861492,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,idtp,181878,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,loca,0.9197421390234835,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,max_identity_error_episode_seconds,57.9,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,maximum_recovery_latency_seconds,0.1,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,median_identity_error_episode_seconds,1.1333333333333333,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,median_recovery_latency_seconds,0.03333333333333333,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,p95_identity_error_episode_seconds,57.86666666666667,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,p95_recovery_latency_seconds,0.1,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,persistent_pairwise_identity_swap_count,7,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,pred_detections,187076,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,pred_ids,104,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,recovered_identity_error_episode_count,16,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,sequence_count,13,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,terminal_identity_error_episode_count,12,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,tp,186603,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,videos_with_any_identity_error_episode,7,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,videos_with_persistent_pairwise_swap_count,5,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,videos_with_persistent_pairwise_swap_pct,38.46153846153846,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,videos_with_terminal_episode_count,5,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,videos_with_terminal_episode_pct,38.46153846153846,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,visible_gt_rows,182689,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,wrong_id_matched_frames,11893,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
R0_CURRENT_STANDARD_V2_20260728,R0_CURRENT_STANDARD_V2_20260728,fd2d4f3dec0710d1c9eecba9308247a7b226dd34a4a02a9cb89f17acb22bbbfe,TRACKING_EVALUATOR_STANDARD_V2,13 videos x 1800 frames; development,true,wrong_id_matched_frames_per_1000_authoritative_matched_gt_frames,63.73423792757887,ALL videos,docs/tracking/b0_b1_r0_standard_v2/R0_REALTIME_FAST_STANDARD_V2_AUTHORITY_20260728.json,6e5473eefb653428d1d4ff075110f70a45fa32ec5535fa42d6f84ee4c4ada4b4,YES,frozen Standard-V2 authority,ESTABLISHED,MEASURED_FROM_FROZEN_ARTIFACT,Development population only.
