comparison_id,comparison_type,candidate_method,reference_method,cluster_unit,cluster_id,metric,candidate_value,reference_value,paired_difference,improvement_oriented_difference,tie_tolerance,result
C2,DEVELOPMENT_OFFLINE_VERSUS_CAUSAL_COMPLETE_METHOD_COMPARISON,hybrid_bytetrack,realtime_fast,VIDEO,Pigs301119_000328_30fps,HOTA,0.9313657105586236,0.9241796241862295,0.0071860863723941515,0.0071860863723941515,1e-12,WIN
C2,DEVELOPMENT_OFFLINE_VERSUS_CAUSAL_COMPLETE_METHOD_COMPARISON,hybrid_bytetrack,realtime_fast,VIDEO,Pigs301119_000329_30fps,HOTA,0.9268456199113896,0.9346925101343024,-0.00784689022291285,-0.00784689022291285,1e-12,LOSS
C2,DEVELOPMENT_OFFLINE_VERSUS_CAUSAL_COMPLETE_METHOD_COMPARISON,hybrid_bytetrack,realtime_fast,VIDEO,Pigs301119_000330_30fps,HOTA,0.8973991040355292,0.9250926057335886,-0.027693501698059397,-0.027693501698059397,1e-12,LOSS
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs281119_000085_30fps,HOTA,0.9102902838355558,0.9087989681503126,0.0014913156852431886,0.0014913156852431886,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs281119_000114_30fps,HOTA,0.9263913098204548,0.9259711043903882,0.00042020543006660027,0.00042020543006660027,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000216_30fps,HOTA,0.8767358405028566,0.8758902997918283,0.0008455407110282698,0.0008455407110282698,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000225_30fps,HOTA,0.8624094547426219,0.8620090491918813,0.00040040555074061235,0.00040040555074061235,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000226_30fps,HOTA,0.8835967033415848,0.8828107758437522,0.0007859274978325725,0.0007859274978325725,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000231_30fps,HOTA,0.7614889711123988,0.7589687443112137,0.0025202268011850215,0.0025202268011850215,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000233_30fps,HOTA,0.7506544344007287,0.835577521110272,-0.0849230867095433,-0.0849230867095433,1e-12,LOSS
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000263_30fps,HOTA,0.8304657553839155,0.892991620338211,-0.06252586495429546,-0.06252586495429546,1e-12,LOSS
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs291119_000302_30fps,HOTA,0.9325725244010946,0.9323309889174566,0.00024153548363803345,0.00024153548363803345,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs301119_000327_30fps,HOTA,0.866474862675296,0.8661318186737885,0.0003430440015075309,0.0003430440015075309,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs301119_000328_30fps,HOTA,0.9246672602444705,0.9241796241862295,0.00048763605824109213,0.00048763605824109213,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs301119_000329_30fps,HOTA,0.9349968589554456,0.9346925101343024,0.0003043488211431633,0.0003043488211431633,1e-12,WIN
C3,TRANSFER_ABLATION,rf_hybrid,realtime_fast,VIDEO,Pigs301119_000330_30fps,HOTA,0.9252294868968904,0.9250926057335886,0.00013688116330179412,0.00013688116330179412,1e-12,WIN
