comparison_id,candidate_method,reference_method,metric,resampling_unit,omitted_cluster,cluster_count_retained,full_mean_paired_difference,leave_one_out_mean_paired_difference,change_from_full_mean,independence_status
C1,realtime_fast,bytetrack_raw,fragments,VIDEO,Pigs301119_000327_30fps,12,-2.6153846153846154,-2.75,-0.13461538461538458,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C1,realtime_fast,bytetrack_raw,fragments,VIDEO,Pigs301119_000328_30fps,12,-2.6153846153846154,-2.4166666666666665,0.1987179487179489,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C1,realtime_fast,bytetrack_raw,fragments,VIDEO,Pigs301119_000329_30fps,12,-2.6153846153846154,-2.6666666666666665,-0.0512820512820511,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C1,realtime_fast,bytetrack_raw,fragments,VIDEO,Pigs301119_000330_30fps,12,-2.6153846153846154,-2.8333333333333335,-0.21794871794871806,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs281119_000085_30fps,12,0.01276120949234334,0.012969392691423998,0.00020818319908065715,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs281119_000114_30fps,12,0.01276120949234334,0.01767871486491614,0.0049175053725728,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000216_30fps,12,0.01276120949234334,0.013038325467282008,0.00027711597493866764,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000225_30fps,12,0.01276120949234334,0.016410699394007595,0.0036494899016642542,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000226_30fps,12,0.01276120949234334,0.013870276714884241,0.0011090672225409007,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000231_30fps,12,0.01276120949234334,0.0012616970946585,-0.01149951239768484,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000233_30fps,12,0.01276120949234334,0.005763482442789319,-0.006997727049554021,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000263_30fps,12,0.01276120949234334,0.012211132046619666,-0.0005500774457236745,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs291119_000302_30fps,12,0.01276120949234334,0.014002023035748499,0.001240813543405158,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs301119_000327_30fps,12,0.01276120949234334,0.014853190002302766,0.0020919805099594256,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs301119_000328_30fps,12,0.01276120949234334,0.013225803085672441,0.0004645935933291004,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs301119_000329_30fps,12,0.01276120949234334,0.014478551135281357,0.001717341642938016,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,HOTA,VIDEO,Pigs301119_000330_30fps,12,0.01276120949234334,0.0161324354248769,0.003371225932533561,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs281119_000085_30fps,12,-0.007675351977063551,-0.009165261762863725,-0.0014899097858001734,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs281119_000114_30fps,12,-0.007675351977063551,-0.004257291094508148,0.0034180608825554034,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000216_30fps,12,-0.007675351977063551,-0.0069699242077848516,0.0007054277692786996,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000225_30fps,12,-0.007675351977063551,-0.005442340061169458,0.0022330119158940932,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000226_30fps,12,-0.007675351977063551,-0.008174798071304288,-0.0004994460942407365,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000231_30fps,12,-0.007675351977063551,-0.009485563979803519,-0.0018102120027399674,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000233_30fps,12,-0.007675351977063551,-0.010104711880582882,-0.0024293599035193304,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000263_30fps,12,-0.007675351977063551,-0.009825856206033268,-0.0021505042289697166,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs291119_000302_30fps,12,-0.007675351977063551,-0.008093636911915511,-0.00041828493485196027,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs301119_000327_30fps,12,-0.007675351977063551,-0.006133162476193166,0.0015421895008703853,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs301119_000328_30fps,12,-0.007675351977063551,-0.008962882852683865,-0.0012875308756203135,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs301119_000329_30fps,12,-0.007675351977063551,-0.007479297096033362,0.0001960548810301891,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,DetA,VIDEO,Pigs301119_000330_30fps,12,-0.007675351977063551,-0.005684849100950119,0.0019905028761134317,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs281119_000085_30fps,12,0.03126445787714405,0.03302000704990534,0.0017555491727612935,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs281119_000114_30fps,12,0.03126445787714405,0.03751684545298727,0.006252387575843225,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000216_30fps,12,0.03126445787714405,0.030971737102981473,-0.0002927207741625741,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000225_30fps,12,0.03126445787714405,0.03609126885331998,0.004826810976175933,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000226_30fps,12,0.03126445787714405,0.0338345860088738,0.00257012813172975,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000231_30fps,12,0.03126445787714405,0.011555412216292157,-0.01970904566085189,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000233_30fps,12,0.03126445787714405,0.02002361469381157,-0.011240843183332478,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000263_30fps,12,0.03126445787714405,0.032150521286256374,0.0008860634091123268,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs291119_000302_30fps,12,0.03126445787714405,0.03399665598439066,0.0027321981072466126,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs301119_000327_30fps,12,0.03126445787714405,0.03375391415032367,0.0024894562731796258,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs301119_000328_30fps,12,0.03126445787714405,0.03334259477305532,0.00207813689591127,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs301119_000329_30fps,12,0.03126445787714405,0.03433855212404014,0.0030740942468960933,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,AssA,VIDEO,Pigs301119_000330_30fps,12,0.03126445787714405,0.03584224270663486,0.004577784829490811,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs281119_000085_30fps,12,0.009711494875126826,0.009414892773176522,-0.0002966021019503041,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs281119_000114_30fps,12,0.009711494875126826,0.011031370507197621,0.0013198756320707949,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000216_30fps,12,0.009711494875126826,0.008162214013336147,-0.0015492808617906789,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000225_30fps,12,0.009711494875126826,0.01170009007888472,0.0019885952037578935,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000226_30fps,12,0.009711494875126826,0.010092955643882332,0.00038146076875550557,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000231_30fps,12,0.009711494875126826,0.0072682979943055614,-0.002443196880821265,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000233_30fps,12,0.009711494875126826,0.008175741619341629,-0.0015357532557851977,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000263_30fps,12,0.009711494875126826,0.00929168020268135,-0.00041981467244547703,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs291119_000302_30fps,12,0.009711494875126826,0.010284842082238546,0.0005733472071117202,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs301119_000327_30fps,12,0.009711494875126826,0.010635400280728615,0.0009239054056017892,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs301119_000328_30fps,12,0.009711494875126826,0.00959871701780369,-0.00011277785732313576,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs301119_000329_30fps,12,0.009711494875126826,0.010237337596237498,0.0005258427211106715,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,LocA,VIDEO,Pigs301119_000330_30fps,12,0.009711494875126826,0.010355893566834501,0.0006443986917076747,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs281119_000085_30fps,12,0.01964285480100099,0.021146657515899215,0.001503802714898226,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs281119_000114_30fps,12,0.01964285480100099,0.022309851960343647,0.002666997159342658,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000216_30fps,12,0.01964285480100099,0.02110614825663996,0.001463293455638972,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000225_30fps,12,0.01964285480100099,0.021968416775158473,0.002325561974157484,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000226_30fps,12,0.01964285480100099,0.02133762973812144,0.0016947749371204503,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000231_30fps,12,0.01964285480100099,0.008403601960343685,-0.011239252840657304,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000233_30fps,12,0.01964285480100099,0.011059027777777786,-0.008583827023223203,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000263_30fps,12,0.01964285480100099,0.021065638997380686,0.001422784196379697,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs291119_000302_30fps,12,0.01964285480100099,0.0215980464047881,0.0019551916037871125,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs301119_000327_30fps,12,0.01964285480100099,0.020330685293676987,0.0006878304926759976,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs301119_000328_30fps,12,0.01964285480100099,0.021667490849232574,0.002024636048231585,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs301119_000329_30fps,12,0.01964285480100099,0.021505453812195513,0.001862599011194524,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDF1,VIDEO,Pigs301119_000330_30fps,12,0.01964285480100099,0.02185846307145477,0.0022156082704537818,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs281119_000085_30fps,12,-2.230769230769231,-2.25,-0.019230769230769162,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs281119_000114_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000216_30fps,12,-2.230769230769231,-2.25,-0.019230769230769162,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000225_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000226_30fps,12,-2.230769230769231,-2.25,-0.019230769230769162,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000231_30fps,12,-2.230769230769231,-1.75,0.48076923076923084,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000233_30fps,12,-2.230769230769231,-1.6666666666666667,0.5641025641025641,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000263_30fps,12,-2.230769230769231,-2.0833333333333335,0.14743589743589736,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs291119_000302_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000327_30fps,12,-2.230769230769231,-2.25,-0.019230769230769162,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000328_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000329_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,IDSW_STANDARD,VIDEO,Pigs301119_000330_30fps,12,-2.230769230769231,-2.4166666666666665,-0.18589743589743568,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs281119_000085_30fps,12,-913.0,-699.6666666666666,213.33333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs281119_000114_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000216_30fps,12,-913.0,-717.6666666666666,195.33333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000225_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000226_30fps,12,-913.0,-988.9166666666666,-75.91666666666663,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000231_30fps,12,-913.0,-733.1666666666666,179.83333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000233_30fps,12,-913.0,-852.0,61.0,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000263_30fps,12,-913.0,-978.4166666666666,-65.41666666666663,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs291119_000302_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000327_30fps,12,-913.0,-964.6666666666666,-51.66666666666663,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000328_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000329_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_frames,VIDEO,Pigs301119_000330_30fps,12,-913.0,-989.0833333333334,-76.08333333333337,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs281119_000085_30fps,12,-30.433333333332452,-23.3222222222216,7.111111111110851,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs281119_000114_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000216_30fps,12,-30.433333333332452,-23.922222222221567,6.5111111111108855,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000225_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000226_30fps,12,-30.433333333332452,-32.963888888887936,-2.530555555555484,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000231_30fps,12,-30.433333333332452,-24.438888888888204,5.994444444444248,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000233_30fps,12,-30.433333333332452,-28.399999999999093,2.03333333333336,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000263_30fps,12,-30.433333333332452,-32.613888888887935,-2.1805555555554825,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs291119_000302_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000327_30fps,12,-30.433333333332452,-32.1555555555546,-1.7222222222221468,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000328_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000329_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,wrong_identity_seconds,VIDEO,Pigs301119_000330_30fps,12,-30.433333333332452,-32.96944444444349,-2.536111111111037,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs281119_000085_30fps,12,-0.9230769230769231,-0.8333333333333334,0.08974358974358976,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs281119_000114_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000216_30fps,12,-0.9230769230769231,-0.8333333333333334,0.08974358974358976,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000225_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000226_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000231_30fps,12,-0.9230769230769231,-0.6666666666666666,0.2564102564102565,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000233_30fps,12,-0.9230769230769231,-0.8333333333333334,0.08974358974358976,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000263_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs291119_000302_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000327_30fps,12,-0.9230769230769231,-0.8333333333333334,0.08974358974358976,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000328_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000329_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,terminal_identity_episodes,VIDEO,Pigs301119_000330_30fps,12,-0.9230769230769231,-1.0,-0.07692307692307687,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs281119_000085_30fps,12,24.46153846153846,25.583333333333332,1.1217948717948723,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs281119_000114_30fps,12,24.46153846153846,22.0,-2.46153846153846,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000216_30fps,12,24.46153846153846,21.833333333333332,-2.6282051282051277,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000225_30fps,12,24.46153846153846,24.166666666666668,-0.29487179487179205,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000226_30fps,12,24.46153846153846,25.416666666666668,0.955128205128208,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000231_30fps,12,24.46153846153846,22.583333333333332,-1.8782051282051277,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000233_30fps,12,24.46153846153846,25.5,1.03846153846154,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000263_30fps,12,24.46153846153846,26.0,1.53846153846154,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs291119_000302_30fps,12,24.46153846153846,26.333333333333332,1.8717948717948723,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
C2,hybrid_bytetrack,realtime_fast,fragments,VIDEO,Pigs301119_000327_30fps,12,24.46153846153846,23.583333333333332,-0.8782051282051277,INTER_VIDEO_INDEPENDENCE_UNRESOLVED
